developer_id,name,country,founding_year,size,is_closed,continent
4426,LoPoly Games,UK,2009,indie,False,Europe
4427,LoadUpGames.com,Poland,2015,mid,True,Europe
4428,Loaded Deck Games,Japan,1991,indie,False,Asia
4429,Loading Home,France,1998,indie,False,Europe
4430,Loafsoft,France,1981,indie,False,Europe
4431,Loboda Maksym,Russia,2011,indie,False,Europe
4432,Lobster Games,USA,1983,indie,False,America
4433,Locojoy Games,USA,2017,indie,False,America
4434,Locomotivah,USA,2000,indie,False,America
4435,Lodder Digital Media,France,1990,indie,False,Europe
4436,Log Games Ltd,USA,2017,indie,False,America
4437,Logan Apple,Canada,2004,indie,False,America
4438,Logan Bailey,Japan,2011,indie,False,Asia
4439,Logic Artists,USA,1983,indie,False,America
4440,Logisk Studio Inc.,UK,1984,indie,False,Europe
4441,Loju,Sweden,1977,indie,False,Europe
4442,Lokator Studio,Russia,2015,indie,True,Europe
4443,Londer Software,USA,1986,indie,True,America
4444,Lone Artisan Games,France,1990,indie,False,Europe
4445,Lonely Frontier Studio,UK,2011,indie,False,Europe
4446,Lonely Troops,Poland,1987,mid,False,Europe
4447,Lonepiece,Poland,2011,indie,False,Europe
4448,Long Pause Entertainment,Australia,2004,indie,False,Oceania
4449,Long Qi  Software Technology,Germany,1982,indie,False,Europe
4450,Long Wing Studio,France,2007,indie,False,Europe
4451,LongYou Game Studio,UK,1986,indie,False,Europe
4452,Longbow Games,Russia,2006,mid,False,Europe
4453,Longmire Studio,Japan,1981,indie,False,Asia
4454,Loolust,UK,2008,indie,False,Europe
4455,LoongCharm,Russia,2002,indie,False,Europe
4456,Loony Code,Australia,1983,indie,False,Oceania
4457,LoopyMood,Australia,1982,indie,False,Oceania
4458,Looterkings,Canada,1983,indie,False,America
4459,Lord Rutsah,UK,2002,indie,False,Europe
4460,Lord of the Stack,Sweden,2007,indie,False,Europe
4461,Lore Games,Poland,2007,indie,False,Europe
4462,Lorenzo Entertainment,Poland,1989,indie,False,Europe
4463,Lorenzo Redaelli,USA,2022,indie,False,America
4464,Lorenzo Romero,France,1984,indie,False,Europe
4465,Lose,Germany,1978,indie,False,Europe
4466,Lost Art Studios,UK,1989,indie,False,Europe
4467,Lost Astronaut Studios,Australia,1985,indie,False,Oceania
4468,Lost Bazaar developers,USA,1985,indie,False,America
4469,Lost Heart,Poland,1989,indie,False,Europe
4470,Lotus Innovations,Russia,1984,indie,False,Europe
4471,"Loud King Studios, LLC",Australia,2002,indie,False,Oceania
4472,Loudpak Studios,USA,2000,indie,False,America
4473,Louie Inc,Sweden,2001,mid,False,Europe
4474,Louie Waynward,Japan,1983,indie,False,Asia
4475,Louis McTague,USA,1979,indie,False,America
4476,Louka Lemire,Germany,1994,indie,False,Europe
4477,Love Conquers All Games,Canada,2013,indie,False,America
4478,Love Quest Studio,USA,2001,indie,False,America
4479,Love in Space,Japan,1985,mid,False,Asia
4480,Lovely Bytes,Russia,1990,indie,False,Europe
4481,Lovely Games,USA,2001,mid,False,America
4482,Lovenuts,USA,1997,indie,False,America
4483,Lovixsama,Australia,1992,indie,False,Oceania
4484,Low Level Game Dev,UK,2021,indie,False,Europe
4485,Lowkey GameDev,Australia,1984,indie,False,Oceania
4486,Loxarc Inc.,USA,1992,indie,False,America
4487,Lozange Lab,USA,1982,mid,False,America
4488,Lsgamedev,Germany,2015,indie,False,Europe
4489,Lu,USA,2003,indie,False,America
4490,LuCapy Studio,USA,2022,indie,False,America
4491,LuQui,USA,2021,indie,False,America
4492,Luamar Games,USA,1977,indie,False,America
4493,Luan Chenghao,Sweden,1982,indie,False,Europe
4494,"Luca ""Fox"" Giovani",Japan,1985,indie,False,Asia
4495,Luca Favano,Canada,2006,indie,False,America
4496,Luca Morello,USA,1981,indie,False,America
4497,Luca Quattrini,Canada,2013,indie,False,America
4498,Lucaciu Studio,USA,2017,indie,False,America
4499,Lucas Fernandez,Canada,2002,mid,False,America
4500,Lucas Fuchs,France,1992,indie,False,Europe
4501,Lucas Le Slo,Canada,1991,indie,False,America
4502,Lucas Molina,UK,2017,indie,False,Europe
4503,Lucas Paes Barreto Janela,Australia,1980,indie,True,Oceania
4504,LucasGame,Canada,2006,indie,False,America
4505,Luciano Pereira,Japan,2012,indie,False,Asia
4506,Lucid Dreams Studio,USA,2020,indie,False,America
4507,Lucid Games Ltd,France,2011,indie,False,Europe
4508,Lucid Pixel,Japan,2017,indie,False,Asia
4509,Lucid Silence Games,France,2012,indie,False,Europe
4510,Lucius Braunstein,France,1981,indie,False,Europe
4511,Lucky Duck Games,USA,1990,indie,False,America
4512,Lucky Loot studio,Canada,2013,indie,False,America
4513,Lucky owl,UK,2022,indie,True,Europe
4514,Luden.io,France,2003,indie,False,Europe
4515,Ludetis UG (haftungsbeschr.),Germany,2008,indie,True,Europe
4516,Ludo Land,UK,2015,indie,False,Europe
4517,Ludokultur,Japan,1976,indie,False,Asia
4518,Ludomancer,USA,2015,indie,False,America
4519,Ludomo Gamestudio,USA,2001,indie,False,America
4520,Ludosity,Canada,1991,mid,False,America
4521,Ludvig Larsson,Canada,1997,indie,False,America
4522,Luis Diaz,USA,2003,indie,False,America
4523,Luis Fae,UK,2019,indie,False,Europe
4524,Luis Felipe Pimenta,USA,1985,indie,False,America
4525,Luis G. Bento,Russia,2010,indie,False,Europe
4526,Luis Luna,Russia,1997,indie,False,Europe
4527,Luis Schmitz,USA,2006,indie,False,America
4528,Lukas Navratil,UK,2014,indie,False,Europe
4529,Lukas Tokar,Russia,1989,indie,False,Europe
4530,Lukas Trötzmüller,UK,2021,indie,False,Europe
4531,Luke Cripps,UK,2014,indie,False,Europe
4532,Luke Edwards,USA,1999,indie,False,America
4533,Luke Sanderson,Poland,2006,indie,False,Europe
4534,Luke Toons,Russia,1998,indie,False,Europe
4535,Luke Wenke,Australia,1995,indie,True,Oceania
4536,LukeMans,USA,1994,indie,False,America
4537,Lukudev,Canada,2010,indie,False,America
4538,Lukáš Vorlíček,Germany,1986,indie,False,Europe
4539,Lulalaby,Canada,1987,indie,False,America
4540,Lulu Bear Studio,Canada,2017,indie,False,America
4541,Lumenox ehf,USA,2020,indie,False,America
4542,LuminEye Limited,UK,1983,indie,False,Europe
4543,Lumorama,USA,2022,indie,False,America
4544,Luna Apps,Sweden,1993,indie,False,Europe
4545,Luna Orion,Australia,1995,indie,False,Oceania
4546,LunaFrost Studio,Japan,1977,indie,False,Asia
4547,LunaSmith,USA,1992,indie,True,America
4548,Lunagames,USA,2019,indie,False,America
4549,Lunar Burst,USA,1989,indie,False,America
4550,Lunar Collapse,Poland,1984,indie,True,Europe
4551,Lunar Division,USA,1976,indie,False,America
4552,Lunar Great Wall Studios,Japan,2003,indie,False,Asia
4553,Lunar Madcap,Germany,2011,indie,False,Europe
4554,LunarCitySeven,USA,2008,indie,False,America
4555,LunarCore Games,France,1999,indie,False,Europe
4556,Lunarhellgames,Canada,1998,indie,False,America
4557,Lunaris Aeterna,USA,1998,indie,False,America
4558,Lunaris Games,Sweden,1990,indie,False,Europe
4559,Lunatinc,UK,2019,indie,False,Europe
4560,Luois Games,Poland,2019,indie,False,Europe
4561,Luoti Games,Germany,1983,indie,False,Europe
4562,Luphi Interactive,Sweden,2007,indie,False,Europe
4563,Lushboy Studios,Germany,1981,indie,False,Europe
4564,Lusus Digital,France,2021,indie,False,Europe
4565,LuteGames,Canada,2010,indie,False,America
4566,Luven Interactive LTD,USA,1992,indie,False,America
4567,Lux Games,USA,2014,indie,False,America
4568,Luxe Haven Games,Germany,1979,indie,False,Europe
4569,Lxy,USA,2010,indie,False,America
4570,Lycian Studio,France,1997,indie,False,Europe
4571,Lynkpin Game,Canada,1979,indie,False,America
4572,LzBoY,USA,2021,indie,False,America
4573,Léo-Games,USA,2021,indie,True,America
4574,M,Germany,2002,indie,False,Europe
4575,M&H Soft,Australia,2000,indie,False,Oceania
4576,M-slam,Japan,2009,indie,False,Asia
4577,M.C Games,UK,1989,indie,False,Europe
4578,M.R.Studio,Sweden,2001,indie,False,Europe
4579,"M2 Co.,LTD",Germany,2018,mid,False,Europe
4580,M2H,Poland,2014,indie,False,Europe
4581,M30Wgames,Russia,2012,indie,False,Europe
4582,M329,Australia,2014,indie,False,Oceania
4583,M3DS,UK,1985,indie,False,Europe
4584,MA Game,USA,2013,indie,False,America
4585,MACKINN7,Australia,1986,mid,True,Oceania
4586,MAD TRIO,Sweden,2021,indie,False,Europe
4587,MAGES. Inc.,USA,2000,mid,False,America
4588,MAGIX Software GmbH,Australia,1999,aaa,False,Oceania
4589,MAGame,UK,2005,indie,False,Europe
4590,MAINSOLAR entertainment,UK,1981,indie,False,Europe
4591,MAKETAKEGAME17,USA,2002,indie,False,America
4592,MALGOW,Japan,1986,indie,False,Asia
4593,MAMMOTH,USA,1997,indie,False,America
4594,MANGLEDmaw Games,France,1996,indie,False,Europe
4595,MANIAC BOY STUDIO,USA,1991,indie,True,America
4596,MARDONIO COSTA,France,2010,indie,False,Europe
4597,MATANGA GAMES,UK,1985,indie,True,Europe
4598,MATRE,Australia,1975,indie,True,Oceania
4599,MATTGRV,UK,1976,indie,False,Europe
4600,MBPStudio22,Germany,1998,indie,False,Europe
4601,MC Sport,Australia,1987,indie,False,Oceania
4602,MCA,Japan,2009,indie,False,Asia
4603,"MCF Co.,Ltd.",UK,2018,indie,False,Europe
4604,MCG,Germany,2011,indie,False,Europe
4605,MCGame,Japan,1986,mid,False,Asia
4606,MCON,Poland,2003,indie,True,Europe
4607,MDickie,USA,2009,mid,False,America
4608,MEDIUM QUALITY GAMES,Russia,1982,indie,False,Europe
4609,MGP Studios,UK,1993,indie,False,Europe
4610,MGames Studio,Canada,2012,indie,False,America
4611,MI Matrikel 19,Sweden,2006,indie,False,Europe
4612,MI Matrikel 20,USA,2014,indie,False,America
4613,MI Matrikel 21,Sweden,2017,indie,False,Europe
4614,MI Matrikel 22,UK,2003,indie,False,Europe
4615,MIDLANDSTORY Inc.,France,1979,indie,False,Europe
4616,MINO ENTERTAINMENT INC,UK,1990,indie,False,Europe
4617,MIROWIN,Japan,2000,indie,True,Asia
4618,"MISSING GAME STUDIO, LTD.",USA,2005,indie,False,America
4619,MJM Creative Works and ideas,Sweden,2020,indie,False,Europe
4620,MKRUdesign,Germany,2008,indie,False,Europe
4621,MKSM Design LLC,France,2008,indie,False,Europe
4622,MM's Gaming Community LLC,Canada,2008,mid,False,America
4623,MMEU,Germany,1987,indie,False,Europe
4624,MNGOVR,USA,1987,indie,False,America
4625,MOAIX Studios,France,2000,indie,False,Europe
4626,MOEKOUBOU,USA,1976,indie,False,America
4627,MOKKOGRAD,UK,2005,indie,False,Europe
4628,MOONSEER VR,UK,1993,indie,False,Europe
4629,MORPATH,Canada,2008,indie,False,America
4630,MOSS,USA,1980,indie,False,America
4631,MPS Labs,Germany,2011,indie,False,Europe
4632,MPlant Games,France,2022,indie,True,Europe
4633,MSOL,USA,1994,indie,False,America
4634,MSRX22,UK,2009,indie,False,Europe
4635,MURA Interactive,Poland,2002,indie,False,Europe
4636,MWM Interactive,Germany,1986,indie,False,Europe
4637,"MWN TECH.,LTD",Canada,1977,indie,False,America
4638,MXTreality,USA,1986,mid,False,America
4639,MZ Games,Canada,1979,indie,False,America
4640,MZQ,Japan,2011,indie,False,Asia
4641,Ma Ma Software,USA,1999,mid,False,America
4642,MaSeK,Canada,1993,indie,True,America
4643,MacKenzie Kaser,USA,1996,indie,False,America
4644,MacabreM,Australia,1989,indie,False,Oceania
4645,MachHabaneroGames,Poland,1977,indie,False,Europe
4646,Machine Games,Germany,2014,indie,False,Europe
4647,Machine Nun,Sweden,2002,indie,False,Europe
4648,Maciej Targoni,Canada,2015,mid,False,America
4649,Mad Data,Australia,2016,indie,False,Oceania
4650,Mad Head Games,USA,2019,mid,True,America
4651,Mad Mag Store,Poland,1999,indie,False,Europe
4652,Mad Science Labs,Sweden,2006,indie,False,Europe
4653,Mad Scientist Studios,USA,2019,indie,False,America
4654,MadGamesmith,Canada,2003,mid,False,America
4655,MadOptimist Games,Canada,1979,indie,False,America
4656,Madar Games,USA,2006,indie,False,America
4657,Made In Holo,Germany,1985,indie,False,Europe
4658,Madeline Berger,USA,2018,indie,False,America
4659,Madison Karrh,Canada,1993,indie,False,America
4660,Madnukin,USA,2011,indie,False,America
4661,Mado,Russia,2000,indie,False,Europe
4662,Madorium,Sweden,1980,indie,False,Europe
4663,Madosoft,Japan,1983,indie,False,Asia
4664,Madowl Games,USA,2005,indie,False,America
4665,Mads & Friends,USA,1999,indie,False,America
4666,Madsug,Russia,1979,indie,False,Europe
4667,Mael Vignaux,France,2003,indie,False,Europe
4668,Maestro Cinetik,Japan,1977,mid,False,Asia
4669,Maestro Créations,Japan,1987,indie,False,Asia
4670,Maestro Games SPC,Canada,1977,indie,False,America
4671,Magellan Limited,Australia,1996,indie,False,Oceania
4672,Magic Art Hat,USA,1986,indie,False,America
4673,Magic Buya,USA,2016,indie,False,America
4674,Magic Chopstick Games,UK,1993,indie,False,Europe
4675,Magic Cuisine,USA,2015,indie,False,America
4676,Magic Era,France,2003,indie,True,Europe
4677,Magic Light Team,Japan,1990,indie,False,Asia
4678,Magic Pie,USA,1985,mid,False,America
4679,Magic Pockets,Australia,1978,indie,False,Oceania
4680,Magic Potion Games,USA,2008,indie,False,America
4681,MagicBenchVN,France,1985,indie,False,Europe
4682,MagicHouse,UK,1977,indie,False,Europe
4683,MagicIndie,USA,1989,mid,True,America
4684,MagicaLuv,USA,1978,mid,False,America
4685,Magicvalley Studio,Russia,1982,indie,False,Europe
4686,Magiko Gaming,Russia,1977,indie,False,Europe
4687,Magnifica,USA,2016,indie,False,America
4688,Magnus Muscle,Japan,2011,indie,False,Asia
4689,Magory.net,USA,2014,indie,False,America
4690,Maiden Gaming Inc.,Sweden,1990,indie,False,Europe
4691,Majao Games,France,1997,indie,False,Europe
4692,Major Parus Games,France,2005,indie,False,Europe
4693,Makeshift Software Inc,USA,2009,indie,False,America
4694,MakhamDev,USA,1993,indie,False,America
4695,Maki Toguro,USA,1999,indie,False,America
4696,Makivision,Sweden,1998,indie,False,Europe
4697,Makivision Games,Japan,1994,mid,False,Asia
4698,Maksym Kanshin,Japan,2020,indie,False,Asia
4699,Male Doll,Poland,2000,indie,False,Europe
4700,Male Doll Stories,France,1988,mid,False,Europe
4701,Malicious Tree Games,Japan,2001,indie,False,Asia
4702,Maliq Brown,Japan,1999,indie,False,Asia
4703,Malo Hilliard,UK,2017,indie,False,Europe
4704,Malonik,Canada,1988,indie,False,America
4705,Maltakreuz,Canada,2011,indie,False,America
4706,Mammalian Machine,Sweden,2017,indie,False,Europe
4707,Man of culture,UK,2004,indie,False,Europe
4708,Man-Eater Games,Russia,2001,indie,False,Europe
4709,ManBeardGames,UK,2000,indie,False,Europe
4710,Manarock,USA,2016,indie,False,America
4711,Mandese Games,Sweden,2014,indie,False,Europe
4712,Mandinga,USA,1996,indie,False,America
4713,Mandlebar,USA,1999,indie,False,America
4714,Mangammis,Japan,2003,indie,True,Asia
4715,Mango Protocol,USA,2011,indie,False,America
4716,Mango tea,USA,2022,indie,False,America
4717,Maniac Solution,Russia,2016,indie,False,Europe
4718,Maniamind,Russia,1987,indie,False,Europe
4719,Manic Game Studios,UK,1990,indie,False,Europe
4720,Manic Mice,USA,2006,indie,False,America
4721,Mannon Zane Wallace,Sweden,2014,indie,False,Europe
4722,Mantis,France,1977,indie,False,Europe
4723,Mantra,Russia,1980,indie,True,Europe
4724,ManuEcheveste,Sweden,1978,indie,False,Europe
4725,Manual,USA,1997,indie,False,America
4726,Manuel Pazos,USA,1988,indie,False,America
4727,Manufacture 43,USA,2014,indie,False,America
4728,MaouCat Studio / 魔王貓工作室,Germany,2003,indie,False,Europe
4729,Marafigo Games,Canada,1993,indie,False,America
4730,Marangon Productions,Russia,1985,indie,False,Europe
4731,Marc Kletz,USA,2001,indie,False,America
4732,Marc van Niekerk,Sweden,2001,indie,False,Europe
4733,Marcel Kuebler Software,Germany,2005,indie,False,Europe
4734,Marcelo Aparecido de Almeida Junior,USA,1990,indie,False,America
4735,March Entertainment,France,1984,indie,False,Europe
4736,Marcial Gutierrez,USA,1977,indie,False,America
4737,MarcialART,UK,1999,indie,False,Europe
4738,Marcin Kubala,Russia,2012,indie,False,Europe
4739,Marco Braun,Poland,2003,indie,False,Europe
4740,Marco Hirschfeld,USA,1976,mid,False,America
4741,Marco Marco,Australia,2011,indie,False,Oceania
4742,Marco S Hampel,UK,1980,indie,False,Europe
4743,Marco Venditto,USA,1983,indie,False,America
4744,Marcus Andersson,Canada,1984,indie,False,America
4745,Marek Večeřa,Sweden,2017,indie,False,Europe
4746,Marginal act,France,1993,mid,False,Europe
4747,Mari-Anna Lepasson,Australia,1980,indie,False,Oceania
4748,Marimori,Australia,2006,indie,True,Oceania
4749,Marina Kittaka,Sweden,2001,indie,False,Europe
4750,Mario Roberto da Silva,UK,1991,indie,False,Europe
4751,Mario von Rickenbach,USA,2008,indie,False,America
4752,Marion L'asticot,USA,1995,indie,False,America
4753,Marius Axe,USA,1990,indie,False,America
4754,Mariusz Gajewski,USA,2002,indie,False,America
4755,Mark Ainsworth,USA,2017,mid,False,America
4756,Mark Green,USA,2010,indie,True,America
4757,Mark Miller Studios,Sweden,2014,indie,True,Europe
4758,Mark Nusser,Germany,1994,indie,False,Europe
4759,Mark Radocy,Sweden,1999,indie,False,Europe
4760,Mark Schramm,Canada,1992,indie,False,America
4761,Markus Korda,UK,2007,indie,False,Europe
4762,Marmalade,Russia,2001,indie,False,Europe
4763,Marmalade Game Studio Ltd,USA,1997,indie,False,America
4764,Marquis Kurt,Germany,2006,indie,False,Europe
4765,Mars On Fire,USA,2003,indie,False,America
4766,Marsh533,USA,2017,indie,False,America
4767,Martha Magsombol,Poland,1982,indie,True,Europe
4768,Martijn Dhondt,USA,1981,indie,False,America
4769,Martin Chrzan,USA,1979,indie,False,America
4770,Martin Helvig,Russia,1980,indie,False,Europe
4771,Martin Nayeri,USA,1975,indie,False,America
4772,Martin Pichler,UK,2014,indie,False,Europe
4773,Martin Simeth,Germany,2004,indie,False,Europe
4774,Martyr Games Studio,UK,2017,indie,False,Europe
4775,Martín Díaz,USA,2020,indie,False,America
4776,Maru Project Develop Team,Sweden,1980,indie,False,Europe
4777,Maru VR Productions,Canada,1980,indie,True,America
4778,Marudice,Russia,1989,mid,False,Europe
4779,Marvellous Soft,Canada,1999,indie,False,America
4780,Marvelous Inc.,Germany,2005,mid,False,Europe
4781,Mary Ellis,Canada,2006,indie,False,America
4782,Maryvelma O'Neil,USA,1993,indie,False,America
4783,Mason Butterwick,Germany,1978,indie,False,Europe
4784,Mass Creation,Japan,1980,indie,False,Asia
4785,MassDigi,USA,1984,indie,False,America
4786,"Massive Damage, Inc.",Germany,1987,indie,False,Europe
4787,Massive Development,Canada,1979,indie,False,America
4788,Massive Entertainment – A Ubisoft Studio,Poland,1989,indie,False,Europe
4789,Massive Work Studio,France,2012,indie,False,Europe
4790,Master Plan Multimedia,UK,2015,indie,False,Europe
4791,Mastery VR,Japan,1997,indie,False,Asia
4792,Mastfire Studios Pty Ltd,Germany,2016,indie,False,Europe
4793,Mastodonte,Canada,1993,indie,False,America
4794,Maston,USA,1979,indie,False,America
4795,Mat'ndCo,Sweden,1978,indie,False,Europe
4796,Mata,Poland,1980,indie,False,Europe
4797,Matej 'Retro' Jan,Sweden,2003,indie,True,Europe
4798,Materik AB,Russia,1980,indie,False,Europe
4799,Mates in Space,Russia,1998,indie,False,Europe
4800,Mathias Jess Pedersen,France,1979,indie,False,Europe
4801,Mathias Kapelrud,Canada,1995,indie,False,America
4802,Maticolotto,Russia,2005,indie,False,Europe
4803,Matrix,UK,2006,indie,False,Europe
4804,Matrixcore Studio,Australia,1987,indie,False,Oceania
4805,Matt Games,USA,2019,indie,False,America
4806,Matt Lloyd,Japan,2004,mid,False,Asia
4807,Matt McGreevy,Russia,2000,indie,False,Europe
4808,Matt Schostek,Sweden,2003,indie,False,Europe
4809,Matt Workman,Canada,1999,indie,False,America
4810,Matteo D'Alessandro,USA,1983,indie,False,America
4811,Matthew Board,UK,2015,indie,False,Europe
4812,Matthew Crickmore,UK,2002,indie,False,Europe
4813,Matthew Davis,France,1986,indie,False,Europe
4814,Matthew Eis,Australia,1988,indie,False,Oceania
4815,Matthew Finitz,UK,1984,indie,False,Europe
4816,Matthew Hayter,USA,2006,indie,False,America
4817,Matthew Ricci,UK,2010,indie,False,Europe
4818,Matus Pavkeje,USA,2013,indie,False,America
4819,Maulidan Games,Japan,1985,indie,False,Asia
4820,Maus Software,France,1997,indie,False,Europe
4821,Maverick,USA,1995,indie,False,America
4822,Max Pedro,France,1984,mid,False,Europe
4823,Max Valentino Calderon Reyes,Australia,1988,indie,False,Oceania
4824,Maxeymus Games,USA,1994,indie,False,America
4825,Maxi Boch,UK,1994,indie,False,Europe
4826,Maxime Pointet,Japan,1982,indie,False,Asia
4827,Maximilian Strohmayr,Germany,1996,indie,False,Europe
4828,Maximum Entertainment,Russia,1983,indie,False,Europe
4829,Maxwell Play,Australia,1979,indie,True,Oceania
4830,Maxwell Volz,UK,1990,indie,False,Europe
4831,Maya Bloem,UK,1989,indie,False,Europe
4832,Mayank Singh,Sweden,2015,indie,False,Europe
4833,Maybe Later Games,Australia,1992,indie,False,Oceania
4834,Mayham Games,Germany,1996,indie,False,Europe
4835,Mayhem Games USA,Sweden,1995,indie,False,Europe
4836,MayoNinja Games,Germany,1989,indie,False,Europe
4837,Mayouma Studio,France,1990,indie,False,Europe
4838,Mazemind,Japan,1976,indie,False,Asia
4839,Me Games,Sweden,1999,indie,False,Europe
4840,Mean Mink,France,1980,indie,False,Europe
4841,Meaty Ore Games,Japan,2021,mid,False,Asia
4842,MecHead Games,Japan,1987,indie,False,Asia
4843,Mechabit Ltd,USA,1984,indie,False,America
4844,Mechanical Boss,Russia,2005,indie,False,Europe
4845,Mechanical Brain,France,1995,indie,False,Europe
4846,Mechanical Monocle,France,2010,indie,False,Europe
4847,Media Art,USA,1995,indie,False,America
4848,MedievalNexus,UK,2009,indie,False,Europe
4849,Mediocre Game Devel,Poland,1987,indie,False,Europe
4850,Medium,Germany,1982,indie,False,Europe
4851,Meepower,USA,1987,mid,False,America
4852,Meg Gravatt,Japan,1990,indie,False,Asia
4853,MegaPixel Studio S. A.,Japan,1975,indie,False,Asia
4854,Megadev,USA,1993,indie,True,America
4855,Megalith Interactive Studios,France,2001,indie,False,Europe
4856,Megaslow Studio,Japan,1984,indie,False,Asia
4857,Megastorm Games,UK,1985,indie,False,Europe
4858,Megu Studio,Russia,1981,mid,False,Europe
4859,Melancholic Nights Studio,Japan,1987,indie,False,Asia
4860,Melbot,Japan,1985,indie,False,Asia
4861,Melcher Studios,UK,1976,indie,False,Europe
4862,Mellow Armadillo,Poland,2010,indie,False,Europe
4863,MellowStudios,USA,2021,indie,False,America
4864,Melon Games,USA,2002,mid,False,America
4865,Melonhead Games Pty Ltd,UK,1995,indie,False,Europe
4866,Melos Han-Tani,Russia,2016,indie,False,Europe
4867,Memento,Germany,2011,indie,True,Europe
4868,Memory Leak Games,Japan,2021,indie,False,Asia
4869,Meng Games,USA,1979,mid,False,America
4870,Mens Sana Interactive,USA,1981,indie,False,America
4871,Mensh,Australia,1990,indie,False,Oceania
4872,Mentalytics Team,UK,1997,indie,False,Europe
4873,Meow Meow Games,UK,1979,indie,False,Europe
4874,Meowgical Games,Germany,2008,indie,False,Europe
4875,Meraki Goya,Russia,2019,indie,False,Europe
4876,Mergen,Poland,1988,indie,False,Europe
4877,Meridian'93,USA,1991,indie,False,America
4878,Meridian4,USA,2018,indie,False,America
4879,Meridian93 Studio,USA,2019,indie,False,America
4880,Merlin Beer,USA,1989,indie,False,America
4881,Mesmerise Studios,Australia,1983,indie,False,Oceania
4882,Mesmerizers,UK,2015,indie,False,Europe
4883,Metal Kokoro Games,USA,1993,indie,False,America
4884,Mete Deniz,France,2019,indie,False,Europe
4885,Metehan SENER,USA,1987,indie,False,America
4886,Meteo Games Inc.,USA,2012,indie,False,America
4887,MeteorWing,UK,1980,indie,False,Europe
4888,Meteorbyte Studios,UK,1985,indie,False,Europe
4889,Meteorise,USA,1975,indie,False,America
4890,MetroplexWeb.com,Russia,1993,indie,False,Europe
4891,Mevem Game,UK,1999,indie,False,Europe
4892,Mewzur,USA,2013,indie,False,America
4893,Mez,USA,1991,indie,False,America
4894,MhrGames,France,2003,indie,True,Europe
4895,MiCake,France,2016,indie,False,Europe
4896,Mial,Russia,1988,indie,False,Europe
4897,Miami Game Design Club,USA,1981,indie,False,America
4898,Michael Behrens,Sweden,1987,indie,False,Europe
4899,Michael Bell,Canada,1994,indie,False,America
4900,Michael Brough,Canada,2012,indie,False,America
4901,Michael Callaghan,UK,1978,indie,False,Europe
4902,Michael Crabbs,USA,1991,indie,False,America
4903,Michael Crowther,USA,1975,indie,False,America
4904,Michael Gentry,USA,1996,indie,False,America
4905,Michael Hall,Australia,1999,indie,False,Oceania
4906,Michael Josephs,Japan,2000,indie,False,Asia
4907,Michael Long,USA,2006,mid,False,America
4908,Michael Pelletier,Germany,2017,indie,False,Europe
4909,Michael Richard Lannon,USA,2014,indie,False,America
4910,Michael Samyn,USA,1976,indie,False,America
4911,MichaelArts,Poland,1992,indie,False,Europe
4912,Michal Barszczewski,UK,1999,indie,False,Europe
4913,Micheal Allen K. Ackerman,Australia,1981,indie,False,Oceania
4914,Michiel Blancquaert,USA,1987,indie,False,America
4915,MicroBot Games,Russia,1998,indie,False,Europe
4916,MicroProse,UK,1976,indie,False,Europe
4917,"MicroProse Software, Inc.",USA,1982,indie,False,America
4918,Microblast Games,USA,1988,indie,False,America
4919,Microids,France,2018,mid,False,Europe
4920,Microlith Games,Sweden,2005,indie,False,Europe
4921,Microsoft Game Studios,USA,2021,mid,False,America
4922,Microtaur,Poland,2012,indie,False,Europe
4923,Microwave Studios,USA,1976,indie,False,America
4924,Midnart,Japan,2021,indie,False,Asia
4925,Midnight Fantasy,USA,2000,indie,False,America
4926,Midnight Games,USA,2006,mid,False,America
4927,Midnight Sea Studios,Japan,1986,indie,False,Asia
4928,Midon Ltd,Germany,1977,indie,False,Europe
4929,Miel,Australia,1992,mid,False,Oceania
4930,Mifavanila,Canada,1987,indie,False,America
4931,Mifux Studio,USA,1992,indie,False,America
4932,Miga Games,USA,2019,indie,False,America
4933,Mighty Papaya,USA,2016,indie,True,America
4934,Miguel O. Mercado,Germany,2002,indie,False,Europe
4935,Mihai Morosanu,Canada,1989,mid,False,America
4936,Mihiraghi,Russia,1993,indie,False,Europe
4937,Mikail Miller,Germany,2004,indie,False,Europe
4938,Mike Bushell,Germany,1998,indie,False,Europe
4939,Mike Casto,UK,2010,indie,False,Europe
4940,Mike Krow,UK,2015,indie,False,Europe
4941,Mike Ten,USA,2000,indie,False,America
4942,MikeTheTech,Australia,1993,mid,False,Oceania
4943,Mikey D,Canada,2006,mid,False,America
4944,Mikey Houser,UK,2002,indie,False,Europe
4945,Mikki-Boi,USA,1983,indie,False,America
4946,Milan Matonok,UK,2004,indie,False,Europe
4947,Milan Raijmakers,Germany,2018,indie,False,Europe
4948,Milestone S.r.l.,USA,2007,mid,False,America
4949,Milkbag Games,Australia,1984,indie,False,Oceania
4950,Milkcraft Studio,Germany,2022,indie,False,Europe
4951,Milkroom Studios GmbH,Russia,1983,indie,False,Europe
4952,Milkstone Studios,Russia,2019,indie,False,Europe
4953,Millenium Games,Poland,1982,indie,False,Europe
4954,Millwoo Studio,Germany,2008,indie,False,Europe
4955,Milo Brandt,USA,2010,indie,False,America
4956,Milo Wilson,USA,1989,indie,False,America
4957,Milo's Studio,Russia,2006,indie,False,Europe
4958,Milpitians,Canada,1998,indie,False,America
