publisher_id,name,country,founding_year,size,is_closed,continent
3398,Katta Games,USA,1981,indie,False,America
3399,KatusGame,USA,2011,indie,False,America
3400,Kavkaz Sila Games,Australia,1996,mid,False,Oceania
3401,Kavorkaplay,USA,1980,indie,False,America
3402,Kawaii Hentai,Germany,1994,mid,False,Europe
3403,Kawaiisun Games,France,1994,indie,False,Europe
3404,Kayisoft,Japan,1998,indie,False,Asia
3405,Kazakov Oleg,France,1982,indie,False,Europe
3406,Kazuhide Oka,UK,2006,indie,False,Europe
3407,Kazumitsu Ota,USA,1991,indie,False,America
3408,Kedexa,USA,2012,aaa,False,America
3409,Keen Games GmbH,Japan,2003,indie,False,Asia
3410,Keenan Evans,Japan,1988,indie,False,Asia
3411,Kelarly,France,2014,indie,False,Europe
3412,Kelso-Lamb Games,Sweden,1998,indie,False,Europe
3413,Kenneth Dodrill,Germany,1982,indie,False,Europe
3414,Kenningsly Production,Poland,1978,indie,False,Europe
3415,Kenshin Game Studio,Russia,1991,indie,False,Europe
3416,Kento Tomonari,Australia,1979,indie,False,Oceania
3417,Kepler Ghost,USA,1992,indie,False,America
3418,Kepler Interactive,Germany,2018,indie,False,Europe
3419,Kerim Kumbasar,USA,2004,indie,False,America
3420,Kerlys Games,Germany,1991,indie,False,Europe
3421,Keslem Oy,USA,1979,indie,True,America
3422,Ketchup AjiNo Mayonnaise,Japan,1983,indie,False,Asia
3423,Kether Studio,Australia,1990,indie,False,Oceania
3424,KevTheDev,Germany,2018,indie,False,Europe
3425,Kevin Paek,UK,1985,indie,False,Europe
3426,KeyGames,Russia,2015,indie,False,Europe
3427,KeyboardKrieger,USA,2001,indie,True,America
3428,Khud0,Japan,2022,indie,False,Asia
3429,KiWi Studio LLC,USA,1976,indie,False,America
3430,Kibosso Media,Poland,2015,indie,False,Europe
3431,Kid,Russia,1994,indie,False,Europe
3432,Kiddy,Sweden,1984,mid,False,Europe
3433,Kielan xD,Russia,2008,indie,False,Europe
3434,Kiguteam（キグチーム）,Germany,2019,indie,False,Europe
3435,Kiki Castella,UK,1975,indie,False,Europe
3436,Killed Pixel Games,Poland,1992,indie,False,Europe
3437,Killer Lobster,UK,1975,indie,False,Europe
3438,KillerPokeGames,Sweden,1995,indie,True,Europe
3439,Killmonday Games AB,Canada,1987,indie,False,America
3440,Kiloo,USA,1991,indie,False,America
3441,Kimble Games,USA,2005,indie,False,America
3442,KineticDog,Sweden,2014,indie,False,Europe
3443,King Corg Games,Russia,2007,indie,False,Europe
3444,King Key Games,France,1982,mid,False,Europe
3445,King Kong Gaming,USA,2000,mid,False,America
3446,King Stone,USA,2019,indie,False,America
3447,Kingdom Pots,USA,1998,indie,True,America
3448,Kings and Catapults,Japan,2000,indie,False,Asia
3449,Kink Master Studios,France,2015,mid,False,Europe
3450,KipFlip,Japan,1991,indie,False,Asia
3451,Kiririn,Sweden,2016,indie,False,Europe
3452,Kiro Games,USA,1992,indie,False,America
3453,KishMish Games,UK,2016,indie,False,Europe
3454,Kishan Emens,Poland,1985,indie,False,Europe
3455,Kisimul Studio,Poland,2002,indie,False,Europe
3456,Kitchen Menace,Australia,2012,indie,False,Oceania
3457,Kitfox Games,Japan,1995,indie,False,Asia
3458,Kitsu Games,Canada,2013,mid,False,America
3459,Kitsunebival,Australia,2017,indie,False,Oceania
3460,Kitten Cup Studio,Japan,2006,indie,False,Asia
3461,KiwiGame,France,1985,indie,False,Europe
3462,Kiwiforge,USA,1995,indie,False,America
3463,Klabater,Germany,2017,indie,False,Europe
3464,Klayser,France,1988,indie,False,Europe
3465,Klei Entertainment,Japan,2005,indie,False,Asia
3466,Klei Publishing,France,1977,indie,False,Europe
3467,Klick Ink L.P.,USA,1992,indie,False,America
3468,Klothscape,Germany,1995,indie,True,Europe
3469,"Kluge Strategic, LLC",USA,1989,indie,False,America
3470,Kman Studios,Australia,1996,indie,False,Oceania
3471,KmanStudios,Japan,1976,indie,False,Asia
3472,Knifish Studio,Germany,2010,indie,False,Europe
3473,Knights Peak,France,1999,indie,False,Europe
3474,Knob Cat Games,USA,2014,indie,False,America
3475,Knuckle Cracker,UK,2018,indie,False,Europe
3476,Koalabs,Sweden,1976,indie,False,Europe
3477,Koanai Studios,UK,1980,indie,False,Europe
3478,Kobra Studio,USA,1980,indie,False,America
3479,Koch Media,USA,1985,indie,False,America
3480,KodiiGames,UK,2016,indie,False,Europe
3481,KoheiGallery,USA,1976,indie,False,America
3482,Kokolori Studios,USA,1992,indie,False,America
3483,Koksny.com,USA,2007,indie,False,America
3484,Kokutou Umeboshi,Russia,2015,mid,False,Europe
3485,KolbasinoGames,UK,1990,indie,False,Europe
3486,Komihorium,Russia,2016,indie,False,Europe
3487,Konami Digital Entertainment,Russia,2021,indie,False,Europe
3488,Konnichiwa Games,UK,2003,indie,False,Europe
3489,Konsordo,UK,2018,indie,False,Europe
3490,Konstantinos Katsoris,Russia,1995,indie,False,Europe
3491,KorGgenT,USA,1991,indie,False,America
3492,Koraporation,Russia,2021,indie,False,Europe
3493,Kore Meta Inc.,Sweden,1984,indie,False,Europe
3494,Korpi Games Oy,USA,1996,indie,False,America
3495,KorteGames,Russia,1993,indie,False,Europe
3496,Korvinrular,Russia,2015,indie,False,Europe
3497,Kosmo Cat,France,1995,indie,False,Europe
3498,"Kost, Inc.",Poland,2005,indie,False,Europe
3499,Kotovodk Studio,France,1986,aaa,False,Europe
3500,Kourov Vyacheslav,Germany,2002,indie,False,Europe
3501,Kovaldevlog,USA,2014,indie,False,America
3502,Kraken Games,USA,2012,indie,False,America
3503,Kraken Ink.,Germany,1978,indie,False,Europe
3504,Kreativitetsbanken,Poland,2017,indie,False,Europe
3505,Krillbite Studio,USA,2003,indie,True,America
3506,Krish Shrikumar,Germany,1980,indie,False,Europe
3507,Kristopher Werlinder,Canada,1983,indie,False,America
3508,Krome Studios,UK,2022,indie,False,Europe
3509,Krujoko,Sweden,1989,mid,False,Europe
3510,KrupinskiArt,Germany,1979,mid,False,Europe
3511,KuKo,USA,2013,aaa,False,America
3512,Kuark,UK,1990,mid,False,Europe
3513,Kubilay Dekin,France,2001,indie,False,Europe
3514,Kubili,USA,2002,indie,False,America
3515,KulaD,USA,1978,indie,False,America
3516,Kumao,USA,2000,indie,False,America
3517,Kumkwat Entertainment,USA,2001,indie,False,America
3518,Kung Fu Robots LLC,Germany,2006,indie,False,Europe
3519,Kuno Interactive,USA,1984,indie,False,America
3520,Kunpan Games,France,1997,indie,False,Europe
3521,Kurayami Yume Games,Sweden,1987,indie,False,Europe
3522,Kurechii,Canada,1977,indie,False,America
3523,KuriTaro,Canada,2014,indie,False,America
3524,Kuroki Yume,USA,1999,indie,True,America
3525,Kuupu,USA,2022,indie,False,America
3526,Kyle Obranovic,USA,2007,mid,False,America
3527,Kyle Rodgers,USA,1980,indie,False,America
3528,"Kynapsis, Lda",UK,2001,indie,False,Europe
3529,Kyrylo Kuzyk,Poland,1978,indie,False,Europe
3530,Kyuubinx Prototype,Canada,2015,indie,False,America
3531,L. Stotch,USA,1989,mid,False,America
3532,L30-P4RD,Germany,1978,indie,False,Europe
3533,L4S Games,Canada,1979,indie,True,America
3534,LANGYA,USA,2001,indie,False,America
3535,LAS Team,Australia,2001,indie,False,Oceania
3536,LB,Japan,2004,indie,False,Asia
3537,LBR games,Poland,1996,indie,False,Europe
3538,LC Game,Japan,1994,indie,False,Asia
3539,LEGION GAMES,USA,2014,indie,False,America
3540,LFB Studios,USA,2007,indie,False,America
3541,LFR games,UK,2019,indie,False,Europe
3542,LGT SIA,UK,2022,aaa,False,Europe
3543,LGV,USA,1978,mid,False,America
3544,LHP,France,2011,indie,False,Europe
3545,LIANGJIANGPING,USA,1978,indie,False,America
3546,LIDO GAMES,Canada,1983,indie,False,America
3547,LINE Games Corporation,USA,2016,mid,False,America
3548,LION STUDIO,USA,1998,indie,False,America
3549,LM2play,Australia,1994,indie,False,Oceania
3550,LN,Germany,1996,mid,False,Europe
3551,LOOT Interactive,USA,1976,indie,False,America
3552,LOTE Team,USA,2002,indie,False,America
3553,LOVE SYNERGY,Russia,1975,indie,False,Europe
3554,LS  Studio,USA,1981,indie,False,America
3555,LSGames,Australia,2022,indie,False,Oceania
3556,LSJ Productions,UK,2007,indie,False,Europe
3557,LST Games,USA,2001,indie,False,America
3558,LTZinc,Germany,1990,mid,False,Europe
3559,LU,USA,1983,indie,False,America
3560,LU QI,Sweden,2012,mid,False,Europe
3561,LUZSTARDOM,USA,2012,indie,False,America
3562,LV WEI,Japan,1995,indie,False,Asia
3563,LXHX,Sweden,1997,indie,False,Europe
3564,LY-GAME,USA,1989,indie,False,America
3565,La Cosa,Russia,1998,indie,False,Europe
3566,La Spina Francesco,USA,2004,indie,False,America
3567,Lab Rabbit Games ltd,USA,2009,indie,False,America
3568,Laboratory Systems,USA,2010,indie,False,America
3569,Lached Up Games,USA,2017,indie,False,America
3570,Laina Interactive,Canada,1994,indie,False,America
3571,Lakeview Interactive LLC,UK,1980,indie,False,Europe
3572,Lala Garuda,Canada,2014,indie,False,America
3573,Lam Games,Russia,2019,indie,False,Europe
3574,Lamapotato,UK,2000,indie,False,Europe
3575,Lambhalf,USA,1994,indie,False,America
3576,LameGames,Russia,1984,indie,False,Europe
3577,LampFire,Germany,1976,indie,False,Europe
3578,Lamplight Inc.,Australia,1985,indie,False,Oceania
3579,Land  Patricio - Space Indie Studios,USA,2022,indie,False,America
3580,Landfall,Japan,1998,mid,False,Asia
3581,LaoMaoGame,Japan,1975,indie,False,Asia
3582,LaoO Studio,Japan,2005,indie,False,Asia
3583,Laoyin,Germany,1997,indie,False,Europe
3584,Lapioware,USA,2018,indie,False,America
3585,Laptopcoder11,Japan,1977,indie,False,Asia
3586,Larian Studios,France,1989,indie,False,Europe
3587,Larsonsoft,USA,2016,indie,False,America
3588,LaserOnion,Sweden,2022,indie,False,Europe
3589,Lasse Zacho Malver,Japan,1976,indie,False,Asia
3590,Lasso Games,Canada,2017,indie,False,America
3591,Last Credit Games,Japan,2020,indie,True,Asia
3592,Last Lotus,France,1990,indie,False,Europe
3593,Last Man Gaming,Poland,1977,indie,False,Europe
3594,Last Quarter Studios,USA,1981,indie,False,America
3595,Last Tuesday Games,USA,2022,indie,False,America
3596,Last-Mag Studios,France,2018,indie,False,Europe
3597,Lastwhirlwind,UK,1992,indie,False,Europe
3598,Late Night Studios,UK,1986,indie,False,Europe
3599,Late teur t' gem,USA,1986,indie,False,America
3600,Lateralis Heavy Industries,Canada,2017,indie,False,America
3601,"Lathebreaker Studio, LLC",Poland,2010,indie,False,Europe
3602,Laumania ApS,Japan,2007,indie,False,Asia
3603,Laura Shigihara,USA,1997,indie,False,America
3604,Laush Dmitriy Sergeevich,Japan,2000,indie,False,Asia
3605,Laush Studio,Japan,1997,aaa,False,Asia
3606,LaxieStudios,Japan,2019,indie,False,Asia
3607,Lazarfisch,Poland,2018,indie,False,Europe
3608,Lazy Acorn Studios,Poland,2001,indie,False,Europe
3609,Lazy Brain Games,Germany,1994,indie,False,Europe
3610,Lazy Morning Games,Germany,2001,indie,False,Europe
3611,LeGrudge & Rugged,USA,1991,indie,False,America
3612,Leach Studios,USA,2011,indie,False,America
3613,Lead Money Games,UK,2019,indie,False,Europe
3614,Leakage Games,Poland,1979,indie,False,Europe
3615,LeandroGabriel.net,Germany,2001,indie,False,Europe
3616,LearnDistrict Inc.,USA,1991,indie,False,America
3617,Legacy Games,Sweden,2007,mid,False,Europe
3618,Legion Infinity Interactive,UK,2000,indie,False,Europe
3619,Lekooliatris Games,USA,1984,indie,False,America
3620,Lemfactory,Japan,2011,mid,False,Asia
3621,LemonVelvet,Canada,1994,indie,False,America
3622,Lemondo Games,Russia,1999,indie,False,Europe
3623,Lennart Bours,Germany,2008,indie,False,Europe
3624,LeonHeart Studios,Russia,2007,indie,False,Europe
3625,Leonid Bazhanov,Australia,2022,indie,False,Oceania
3626,Leonix,Germany,1989,indie,False,Europe
3627,Leppsoft,USA,2015,indie,False,America
3628,Les Crafteurs,Canada,1999,indie,False,America
3629,Les Kalifas,Poland,1986,indie,False,Europe
3630,Lessermore,UK,2011,indie,False,Europe
3631,Lesson of Passion,Japan,1983,mid,False,Asia
3632,Let's go to the Grindhouse,Australia,1983,indie,False,Oceania
3633,Leta Games,UK,2020,indie,False,Europe
3634,Lettuce Studios,USA,1999,indie,False,America
3635,Lev Gogol,USA,2013,indie,False,America
3636,Level 11,Poland,2002,indie,False,Europe
3637,Level Eight AB,Australia,2016,indie,True,Oceania
3638,Level Infinite,Germany,2017,indie,False,Europe
3639,Level-Buster Studio,Poland,1975,indie,False,Europe
3640,Level01 Gamestudio,USA,1987,indie,True,America
3641,Lewd Games Studio,USA,2001,indie,False,America
3642,LewdLoco,France,1997,mid,False,Europe
3643,LewdTube LLC,UK,2014,indie,False,Europe
3644,Lewis Spalato,USA,2013,indie,False,America
3645,Lezy Bee,Russia,1975,indie,False,Europe
3646,Li Changchun,Sweden,2020,mid,True,Europe
3647,Liam Clift,Poland,1985,indie,False,Europe
3648,Liam Hanrahan,USA,1983,indie,False,America
3649,Libredia,Germany,2020,mid,False,Europe
3650,Libredia Entertainment,Poland,1999,mid,False,Europe
3651,Lich + Lily,Russia,1983,indie,False,Europe
3652,Lichtblau IT,USA,1996,indie,False,America
3653,Lieb,USA,2010,indie,False,America
3654,Liens,Russia,1975,indie,False,Europe
3655,Life Love Publishing,Poland,2009,indie,True,Europe
3656,Lifelight Entertainment GmbH,Poland,2018,indie,False,Europe
3657,Light Bringer Games inc.,Germany,2007,indie,False,Europe
3658,Light Bulb Engine,UK,1983,indie,False,Europe
3659,Light Fun Games,Germany,1987,indie,False,Europe
3660,Light Island,Australia,1979,indie,False,Oceania
3661,Light Studio,USA,1985,indie,False,America
3662,Light Vision Interactive,USA,2006,indie,False,America
3663,Light of Creators,USA,1988,mid,False,America
3664,Light of Creators 創作者之光,Japan,2000,indie,False,Asia
3665,LightStrings,France,2014,indie,False,Europe
3666,Lightimpact,USA,1979,indie,False,America
3667,Lightning Games,USA,1995,mid,False,America
3668,Lightning Rod Games,USA,1975,indie,False,America
3669,Lightray Games,Australia,2006,indie,False,Oceania
3670,Lightsoutgames,Canada,2017,mid,False,America
3671,"Lightspeed Design, Inc.",USA,1976,indie,False,America
3672,LikeGames,Japan,1988,mid,False,Asia
3673,Lil Hentai Games,Canada,2017,mid,False,America
3674,Lilith Games,France,1984,indie,False,Europe
3675,Limansia Games,Canada,1983,indie,False,America
3676,Lime Blossom Studio,Japan,2019,indie,False,Asia
3677,Limeade Games,Japan,1981,indie,False,Asia
3678,Liminal Logic,UK,2021,indie,False,Europe
3679,Liminous Editions,UK,2007,indie,False,Europe
3680,Limitcore.studio,USA,1979,indie,False,America
3681,Limited Bits,Poland,2000,indie,False,Europe
3682,Limited Input,USA,2014,indie,False,America
3683,Limited Resources,Germany,1979,indie,False,Europe
3684,Limited Run Games,USA,2021,indie,False,America
3685,Limitless Gamez,Japan,2007,indie,False,Asia
3686,Lin Jiaping,USA,1975,indie,False,America
3687,Lin Meyer,USA,1982,indie,False,America
3688,LinQ,Japan,2006,indie,False,Asia
3689,LineArt Games,Germany,1990,indie,False,Europe
3690,LineChill,USA,1997,indie,False,America
3691,Ling Hun Project,Poland,1983,indie,False,Europe
3692,Lingon Studios,Australia,1983,indie,False,Oceania
3693,Lingtan Studio,Russia,1999,indie,False,Europe
3694,Linked Squad,Germany,1995,indie,False,Europe
3695,Linkflag Studio,Canada,2011,indie,False,America
3696,Lino Rabolini,USA,1983,indie,False,America
3697,LioFFso,Germany,1991,indie,False,Europe
3698,LionDev,USA,2017,indie,False,America
3699,Lions Games Entertainment,Poland,2022,indie,False,Europe
3700,Liquid Beaver Studios,Japan,2001,indie,False,Asia
3701,Liquid Darkness,USA,1990,indie,False,America
3702,Lisa Voronova,Germany,2002,indie,False,Europe
3703,Listener Online II Inc,UK,2022,indie,False,Europe
3704,LiterallyEveryone Games,Sweden,2020,indie,False,Europe
3705,Little Bittle,Poland,2019,indie,False,Europe
3706,Little Black Book Entertainment,UK,2000,mid,False,Europe
3707,Little Cloud Games,Japan,1984,indie,False,Asia
3708,Little Denis Games,Germany,2016,indie,False,Europe
3709,Little Dreams Games,Russia,1998,indie,False,Europe
3710,Little Martian Games,Russia,1987,indie,False,Europe
3711,Little Smart Planet,USA,1982,indie,False,America
3712,Little Tiger Game,USA,1984,indie,False,America
3713,Little Uncle Studio,USA,1999,indie,False,America
3714,Litty Games,Russia,2017,indie,False,Europe
3715,Liujiajun,USA,2008,mid,False,America
3716,Live CGI,USA,2003,indie,False,America
3717,Live Motion Games,France,1976,mid,False,Europe
3718,LixDSL,Sweden,2015,indie,False,Europe
3719,Lixep Games,Germany,2010,indie,False,Europe
3720,LizardFactory,USA,1975,indie,False,America
3721,Lizondo LLC,Germany,2002,indie,False,Europe
3722,LoadUpGames.com,Japan,1989,mid,False,Asia
3723,Loaded Deck Games,Australia,1987,indie,False,Oceania
3724,Loading Home,USA,1991,indie,False,America
3725,Loafsoft,Australia,1999,indie,False,Oceania
3726,Lobster Games,Japan,2004,indie,False,Asia
3727,Locomotivah,Germany,2019,indie,True,Europe
3728,Lodder Digital Media,UK,1995,indie,False,Europe
3729,Log Games Ltd,USA,1987,indie,False,America
3730,Logan Apple,Japan,1977,indie,False,Asia
3731,Logisk Studio Inc.,UK,2003,indie,False,Europe
3732,Loju,USA,2000,indie,False,America
3733,Londer Software,Germany,2012,indie,False,Europe
3734,Lone Artisan Games,Australia,1992,indie,False,Oceania
3735,Lonely Frontier Studio,Sweden,2016,indie,False,Europe
3736,Lonely Troops,Russia,1990,mid,False,Europe
3737,Long Pause Entertainment,USA,1997,indie,False,America
3738,Long Qi  Software Technology,Japan,2009,indie,False,Asia
3739,Long Wing Studio,Poland,1996,indie,False,Europe
3740,LongYou Game Studio,USA,2012,indie,False,America
3741,Longbow Games,Japan,2001,mid,False,Asia
3742,Longmire Studio,USA,2006,indie,False,America
3743,Loolust,Sweden,2018,indie,True,Europe
3744,LoongCharm,UK,1978,indie,False,Europe
3745,Loony Code,Poland,1993,indie,False,Europe
3746,LoopyMood,Poland,2013,indie,False,Europe
3747,Loose Knot Games,Russia,1975,indie,True,Europe
3748,Lord Rutsah,USA,2012,indie,False,America
3749,Lord of the Stack,Australia,1977,indie,False,Oceania
3750,Lore Games,Japan,1995,indie,False,Asia
3751,Lorenzo Entertainment,Japan,2020,indie,False,Asia
3752,Lorenzo Romero,UK,2006,indie,False,Europe
3753,Lorestrome,Poland,2011,indie,False,Europe
3754,"Lorke Records, Inh. Anne Baumann",Germany,1977,indie,False,Europe
3755,Loserville Express,USA,1988,indie,False,America
3756,Lost Art Studios,Germany,2011,indie,False,Europe
3757,Lost Astronaut Studios,USA,1989,indie,False,America
3758,Lost Bazaar developers,USA,1975,indie,False,America
3759,Lost Heart,USA,2017,indie,False,America
3760,Lost Mesa Entertainment,USA,2020,indie,False,America
3761,Lotus Innovations,France,1981,indie,False,Europe
3762,"Loud King Studios, LLC",Sweden,2016,indie,True,Europe
3763,Loudpak Studios,Russia,2013,indie,False,Europe
3764,Louie Inc,Russia,2011,mid,False,Europe
3765,Louie Waynward,France,1993,indie,False,Europe
3766,Louka Lemire,USA,2011,indie,False,America
3767,Lovatto Studio,France,2012,indie,True,Europe
3768,Love Conquers All Games,Canada,1983,indie,False,America
3769,"Love Lab, Inc.",Germany,2003,mid,False,Europe
3770,Love Quest Studio,Australia,1999,indie,False,Oceania
3771,LoveStoryProject,USA,2015,mid,False,America
3772,Lovely Bytes,USA,2021,indie,False,America
3773,Lovely Games,Sweden,1979,mid,False,Europe
3774,Lovely Games Hentai Club,Russia,1994,mid,True,Europe
3775,Low Level Game Dev,USA,2014,indie,False,America
3776,Lowtek Games,Japan,1988,mid,False,Asia
3777,Loxarc Inc.,USA,2017,indie,False,America
3778,Lozange Lab,USA,2008,mid,False,America
3779,Lsgamedev,USA,1990,indie,False,America
3780,Lu,Russia,2017,indie,False,Europe
3781,Lu Geng Dong,France,2018,indie,False,Europe
3782,LuCapy Studio,Canada,1986,indie,False,America
3783,LuQui,UK,2007,indie,False,Europe
3784,Luamar Games,USA,1982,indie,False,America
3785,"Luca ""Fox"" Giovani",UK,1980,indie,False,Europe
3786,Luca Favano,USA,1989,indie,False,America
3787,Luca Morello,USA,2005,indie,False,America
3788,Lucaciu Studio,USA,2003,indie,False,America
3789,Lucas Fernandez,UK,2003,mid,False,Europe
3790,Lucas Fuchs,Germany,2020,indie,False,Europe
3791,Lucas Le Slo,Poland,2010,indie,False,Europe
3792,Lucas Molina,USA,1977,indie,False,America
3793,LucasGame,USA,1984,indie,False,America
3794,Luciano Pereira,Australia,2003,indie,False,Oceania
3795,Lucid Dreams Studio,Japan,1977,indie,False,Asia
3796,Lucid Games Ltd,France,1986,indie,False,Europe
3797,Lucid Pixel,Poland,1988,indie,False,Europe
3798,Lucid Silence Games,UK,2006,indie,False,Europe
3799,Lucky Duck Games,USA,2016,indie,False,America
3800,Lucky Loot studio,Russia,2005,indie,False,Europe
3801,Lucky owl,USA,1995,indie,False,America
3802,LuckyGene Games,Sweden,1979,indie,False,Europe
3803,Luden.io,UK,2011,indie,False,Europe
3804,Ludetis UG (haftungsbeschr.),Japan,1991,indie,False,Asia
3805,Ludo Land,USA,2022,indie,False,America
3806,Ludokultur,USA,1997,indie,False,America
3807,Ludomancer,UK,2021,indie,False,Europe
3808,Ludomo Gamestudio,Russia,2018,indie,False,Europe
3809,Ludosity,Poland,2009,mid,False,Europe
3810,Ludus Games,Poland,1983,indie,False,Europe
3811,Luis Calva,France,2013,indie,False,Europe
3812,Luis G. Bento,USA,1982,indie,False,America
3813,Lukas Navratil,UK,1981,indie,False,Europe
3814,Lukas Tokar,USA,1982,indie,False,America
3815,Lukas Trötzmüller,Japan,1990,indie,False,Asia
3816,Luke Sanderson,Germany,1997,indie,False,Europe
3817,Luke Toons,Japan,1993,indie,False,Asia
3818,Luke Wenke,Japan,1977,indie,False,Asia
3819,LukeGames,USA,2001,indie,False,America
3820,Lukudev,Poland,2009,indie,True,Europe
3821,Lulu Bear Studio,France,1987,indie,False,Europe
3822,Lumenox ehf,USA,1979,indie,False,America
3823,LuminEye Limited,USA,2002,indie,False,America
3824,Luna Apps,USA,2006,indie,False,America
3825,Luna Infinity Games,Australia,1978,indie,False,Oceania
3826,Luna Orion,France,2022,indie,False,Europe
3827,LunaFrost Studio,UK,1987,indie,False,Europe
3828,LunaSmith,Poland,2009,indie,False,Europe
3829,Lunar Boon,USA,2014,indie,False,America
3830,Lunar Burst,UK,1992,indie,False,Europe
3831,Lunar Collapse,Japan,1996,indie,False,Asia
3832,Lunar Madcap,Poland,1996,indie,False,Europe
3833,LunarCitySeven,Poland,2015,indie,False,Europe
3834,LunarCore Games,USA,2009,indie,True,America
3835,Lunarhellgames,France,1985,indie,False,Europe
3836,Lunaris Aeterna,Australia,2022,indie,False,Oceania
3837,Lunaris Games,USA,1980,indie,False,America
3838,Lunatinc,France,2022,indie,False,Europe
3839,Luois Games,Russia,2020,indie,False,Europe
3840,Luoti Games,Japan,2015,indie,False,Asia
3841,Luphi Interactive,Sweden,2022,indie,False,Europe
3842,Lushboy Studios,UK,1986,indie,False,Europe
3843,Lusus Digital,Australia,2015,indie,False,Oceania
3844,LuteGames,USA,2010,indie,False,America
3845,Luven Interactive LTD,Australia,2005,indie,False,Oceania
3846,Lux Games,Japan,2019,indie,False,Asia
3847,Luxe Haven Games,Germany,2011,indie,False,Europe
3848,Lxy,USA,1982,indie,False,America
3849,Lycian Studio,USA,2021,indie,False,America
3850,Lynkpin Game,USA,2020,indie,False,America
3851,LzBoY,Sweden,2019,indie,False,Europe
3852,Léo-Games,Japan,2019,indie,True,Asia
3853,M,Sweden,2000,indie,False,Europe
3854,M-slam,USA,2012,indie,False,America
3855,M.C Games,Canada,2007,indie,False,America
3856,M.INDIE,UK,1992,mid,False,Europe
3857,M.R.Studio,Germany,1985,indie,False,Europe
3858,M2H,Sweden,1990,indie,False,Europe
3859,M30Wgames,Russia,1978,indie,False,Europe
3860,M329,UK,1989,indie,True,Europe
3861,M3DS,Sweden,1985,indie,False,Europe
3862,M4GDEV,Japan,1987,indie,False,Asia
3863,MA Game,UK,2014,indie,True,Europe
3864,MACAMANDI,Australia,2012,indie,False,Oceania
3865,MACKINN7,Germany,1999,mid,False,Europe
3866,MAD TRIO,USA,2007,indie,False,America
3867,MAGES. Inc.,Japan,1983,indie,False,Asia
3868,MAGIC Spell Studios,USA,2022,mid,False,America
3869,MAGIX Software GmbH,USA,2001,aaa,False,America
3870,MAGame,Germany,2009,indie,False,Europe
3871,MAINSOLAR Entertainment,USA,2015,indie,False,America
3872,MALGOW,Japan,1978,indie,False,Asia
3873,MAMMOTH,Germany,2009,indie,False,Europe
3874,MARDONIO COSTA,USA,1985,indie,False,America
3875,MATANGA GAMES,Germany,1986,indie,False,Europe
3876,MATRE,Russia,2015,indie,False,Europe
3877,MATTGRV,Japan,2017,indie,False,Asia
3878,MB Game Studio,USA,2000,mid,False,America
3879,MB2 Entertainment,USA,2010,indie,False,America
3880,MBC Entertainment,USA,2005,indie,False,America
3881,MBPStudio22,UK,1984,indie,False,Europe
3882,MC Sport,USA,1988,indie,False,America
3883,MCA,UK,2013,indie,True,Europe
3884,MCG,Poland,1993,indie,False,Europe
3885,MCGame,France,1993,mid,False,Europe
3886,MCON,France,2002,indie,False,Europe
3887,MDickie,USA,2016,mid,False,America
3888,MEDIUM QUALITY GAMES,Poland,2018,indie,True,Europe
3889,MG Publishing,Australia,1978,indie,False,Oceania
3890,MGTD Games,Canada,1999,indie,False,America
3891,MGames Studio,Russia,2002,indie,False,Europe
3892,MIDLANDSTORY Inc.,Russia,1984,indie,False,Europe
3893,MINO ENTERTAINMENT INC,UK,1995,indie,False,Europe
3894,MIROWIN,USA,1975,indie,False,America
3895,MIRROR Soft,UK,2014,mid,False,Europe
3896,MJM Creative works and ideas,Poland,1999,indie,False,Europe
3897,MKRUgames,Sweden,1997,indie,False,Europe
3898,MKSM Design LLC,Poland,2015,indie,True,Europe
3899,MLG Games,UK,2002,indie,False,Europe
3900,MM's Gaming Community LLC,UK,2001,mid,False,Europe
3901,MMUK,Canada,1978,indie,False,America
3902,MOAIX Studios,UK,1975,indie,False,Europe
3903,MOKKOGRAD,Germany,2015,indie,False,Europe
3904,MOONSEER VR,USA,2017,indie,False,America
3905,MPARSDENIZ,Japan,2015,indie,False,Asia
3906,MPlant Games,Sweden,2021,indie,False,Europe
3907,MSOL,Poland,1994,indie,False,Europe
3908,MSRX22,Australia,2001,indie,False,Oceania
3909,"MWN TECH.,LTD",Japan,2009,indie,False,Asia
3910,MXTreality,Australia,1989,indie,False,Oceania
3911,MZ Games,USA,1979,indie,False,America
3912,MZQ,USA,1986,indie,False,America
3913,Ma Ma Software,USA,1988,mid,False,America
3914,MaSeKStrong,Germany,1997,indie,False,Europe
3915,MacabreM,USA,1975,indie,False,America
3916,MachHabaneroGames,Russia,2016,indie,False,Europe
3917,Machine Nun,Canada,1985,indie,False,America
3918,Maciej Targoni,UK,1985,mid,False,Europe
3919,Mack Art Productions Inc,France,1997,indie,False,Europe
3920,Mad Head Games,Russia,2002,indie,False,Europe
3921,Mad Mag Store,USA,2009,indie,False,America
3922,Mad Science Labs,Sweden,2017,indie,False,Europe
3923,MadOptimist Games,USA,1980,indie,False,America
3924,Madar Games,Germany,1995,indie,False,Europe
3925,Made In Point,Canada,1979,indie,False,America
3926,Madison Karrh,Sweden,2010,indie,False,Europe
3927,Mado,USA,2012,indie,False,America
3928,Madorium,USA,1986,indie,False,America
3929,Madowl Games,Canada,2010,indie,False,America
3930,Madsug,Russia,1986,indie,True,Europe
